Strain_1,Strain_2,Replicate,N10,N20,r1,r2,a11,a22,a12,a21
17B2,0092a,23,76,505,0.15445959835955814,0.3520393888487585,-3.2154668242366116e-08,-5.020999183742575e-08,-1.0829736306494611e-09,-1.1607294786174458e-08
17B2,0092a,24,83,516,0.15802925353082864,0.3582579821552073,-3.53200916406881e-08,-4.903465193747379e-08,-3.2016148483942294e-09,-6.840473617508874e-08
17B2,0092a,25,128,458,0.15719112174251815,0.35420089732812177,-2.408622731041991e-08,-5.065616775084796e-08,-1.071029528490792e-09,-1.1933604318557348e-08
17B2,0092a,26,52,615,0.159095623208786,0.3484941371751663,-2.951833057640333e-08,-4.8674824143465703e-08,-1.0752680474075262e-09,-1.0597801155793966e-09
17B2,0092a,27,100,849,0.16144595829608466,0.3444688582711454,-3.365327443277109e-08,-4.5686586970538144e-08,-1.7192696923095293e-09,-8.546608174868517e-09
17B2,0092a,28,141,608,0.15766812208808878,0.3487561616753452,-2.632252375705666e-08,-4.544356878451334e-08,-1.1848196419173864e-09,-1.475239889983798e-09
17B2,0092a,29,90,953,0.1682661067501624,0.34613464747152767,-3.3202272746677327e-08,-5.061610050444843e-08,-2.6042277327801402e-09,-1.4747407691341211e-08
17B2,0092a,30,101,555,0.1536230086213336,0.35330506969232334,-2.319844015968879e-08,-4.5946153769040283e-08,-1.352432523290217e-09,-5.2406882343579754e-08
17B2,0092a,31,77,729,0.15634215938863227,0.35624779247085525,-3.3814974540155174e-08,-5.289483639555071e-08,-1.5510348168351052e-09,-2.1564009490683953e-09
17B2,0092a,32,122,907,0.16511291975390685,0.3444688582711454,-5.0830413714700476e-08,-4.5686586970538144e-08,-1.1403785889582633e-09,-9.568113888656897e-09
17B2,0092a,33,98,707,0.15390804898662624,0.3524087869449961,-3.632152883152043e-08,-4.4429547556346155e-08,-1.0061352515896062e-09,-5.842213682900883e-09
17B2,0092a,34,121,384,0.159095623208786,0.3627506516045673,-2.951833057640333e-08,-5.524993679787221e-08,-2.895115952936283e-09,-1.651667602422382e-09
17B2,0092a,35,94,514,0.1573483993293383,0.35624779247085525,-4.139480245772152e-08,-5.289483639555071e-08,-3.8515641972752625e-09,-1.5509377132001275e-08
17B2,0092a,36,88,777,0.16511291975390685,0.34727439412248307,-5.0830413714700476e-08,-4.505339187281659e-08,-1.3353293989461676e-09,-1.1896295274257243e-07
17B2,0092a,37,95,448,0.1589387805452952,0.3444688582711454,-4.471377157100929e-08,-4.5686586970538144e-08,-1.0329025795439e-09,-6.7707351041262646e-09
17B2,0092a,38,81,575,0.1547619682102651,0.35149088462718103,-2.9456810944558606e-08,-4.673888590534407e-08,-2.3748472553789713e-09,-1.9848371928731064e-09
17B2,0092a,39,90,679,0.15719112174251815,0.3444688582711454,-2.408622731041991e-08,-4.5686586970538144e-08,-1.3244008464576782e-09,-7.319462783995306e-08
17B2,0092a,40,106,491,0.15469122450429584,0.3510334608502136,-2.7710020540893182e-08,-4.992401060500143e-08,-1.9421777104080932e-09,-1.9498536961169063e-09
17B2,0092a,41,115,487,0.1573483993293383,0.34873216998719403,-4.139480245772152e-08,-4.842412679182993e-08,-2.1410424936227558e-09,-3.4626971349589075e-09
17B2,0092a,42,54,492,0.15469122450429584,0.362853936318312,-2.7710020540893182e-08,-5.4334497929411294e-08,-1.0941089519843613e-09,-2.042944778791456e-09
17B2,0092a,43,159,545,0.16144595829608466,0.3520393888487585,-3.365327443277109e-08,-5.020999183742575e-08,-2.0817186009786226e-09,-6.007032025855484e-09
17B2,0092a,44,123,579,0.15634215938863227,0.3487561616753452,-3.3814974540155174e-08,-4.544356878451334e-08,-2.238248700082199e-09,-1.4806509037364968e-09
17B2,0092a,45,71,670,0.15709986781987784,0.34534154866640165,-3.093379664866577e-08,-4.859246424901618e-08,-1.6608697097019778e-09,-5.6580508324176513e-08
17B2,0092a,46,89,733,0.1573483993293383,0.3520393888487585,-4.139480245772152e-08,-5.020999183742575e-08,-2.5876221861130823e-09,-1.813162876710045e-09
17B2,0092a,47,119,616,0.15806030988649278,0.3520393888487585,-3.743075096479568e-08,-5.020999183742575e-08,-1.8037208222225855e-09,-7.174242862377482e-08
17B2,0092a,48,88,409,0.1534151834192663,0.362853936318312,-2.820096577866751e-08,-5.4334497929411294e-08,-1.1816806105667418e-09,-6.77705044436976e-08
17B2,0092a,49,118,632,0.15193390918805505,0.35333555681742146,-3.191021620915665e-08,-4.7019938041557845e-08,-1.1039301567321004e-09,-1.8598938195287317e-08
17B2,163,0,653,645,0.15978627506687404,0.38620113946716306,-2.255575083893615e-08,-2.9562462937472937e-08,-1.128125179369492e-08,-5.8243674341720465e-09
17B2,163,1,649,691,0.15172156457251595,0.3738449727791672,-2.5296566187857073e-08,-2.5953790958429898e-08,-9.155043562225066e-09,-1.937727220240428e-08
17B2,163,2,521,764,0.15877057842582087,0.3774510886579492,-3.4931979207351423e-08,-2.5676128148795286e-08,-9.709979414671094e-09,-7.42686430791957e-09
17B2,163,3,838,531,0.15806030988649278,0.3864019159579324,-3.743075096479568e-08,-2.734003708466028e-08,-1.096877465905914e-08,-1.721219077754825e-08
17B2,163,4,673,519,0.15469122450429584,0.3812333030944238,-2.7710020540893182e-08,-2.8141829960326664e-08,-1.0128958217534835e-08,-9.303904665075617e-09
17B2,163,5,661,494,0.15954637775138303,0.3774510886579492,-4.254467320302214e-08,-2.5676128148795286e-08,-1.0354262823533507e-08,-3.546502807404026e-09
17B2,163,6,623,711,0.15445959835955814,0.3864019159579324,-3.2154668242366116e-08,-2.734003708466028e-08,-1.0372955946532695e-08,-8.442174863106996e-08
17B2,163,7,748,750,0.1536230086213336,0.37962331063777355,-2.319844015968879e-08,-2.8438639303509522e-08,-1.0149766337443741e-08,-5.1945589037661817e-08
17B2,163,8,730,621,0.15172156457251595,0.38333735864299956,-2.5296566187857073e-08,-2.9394068801378712e-08,-1.035516780731333e-08,-2.0519478846720575e-07
17B2,163,9,517,638,0.1591773232984789,0.3737232250666763,-2.364399725743791e-08,-2.67921744085026e-08,-1.0558494787916742e-08,-2.9836902629861344e-09
17B2,163,10,579,607,0.15881731820428646,0.37031054798541263,-3.4184121410033164e-08,-2.6181341072734727e-08,-1.0658413639958021e-08,-1.3958220962409438e-08
17B2,163,11,838,739,0.1541842830179878,0.38252020202749404,-3.085130355044749e-08,-2.875494473363381e-08,-1.0545649475158785e-08,-4.047808449301528e-09
17B2,163,12,842,628,0.15390804898662624,0.3774510886579492,-3.632152883152043e-08,-2.5676128148795286e-08,-1.0581502445920335e-08,-8.022670143453775e-09
17B2,163,13,661,913,0.15806030988649278,0.3774510886579492,-3.743075096479568e-08,-2.5676128148795286e-08,-1.0204661119038644e-08,-2.169672502856906e-08
17B2,163,14,612,641,0.16107009116261783,0.3864019159579324,-4.0214334522014334e-08,-2.734003708466028e-08,-1.1934999092931729e-08,-5.407187970472848e-07
17B2,163,15,625,711,0.15877057842582087,0.37152138841401294,-3.4931979207351423e-08,-2.6452240010998625e-08,-9.856766907489873e-09,-3.5711750358694466e-09
17B2,163,16,697,681,0.15876512243573515,0.3824457009127423,-3.5777812675874843e-08,-2.9633364041049534e-08,-1.2025873506626657e-08,-1.0375013764036021e-08
17B2,163,17,637,778,0.1536230086213336,0.373311086879919,-2.319844015968879e-08,-2.7588994519369016e-08,-9.807755994083735e-09,-6.346866464500328e-08
17B2,163,18,604,845,0.1573483993293383,0.3738449727791672,-4.139480245772152e-08,-2.5953790958429898e-08,-1.037884334785724e-08,-6.9504125575316046e-09
17B2,163,19,788,770,0.16052013646885532,0.37962331063777355,-2.9990501649129605e-08,-2.8438639303509522e-08,-1.154575890985895e-08,-7.252052098339578e-09
17B2,163,20,600,600,0.16162179985228953,0.38620113946716306,-2.3477830023726236e-08,-2.9562462937472937e-08,-1.2451739207800327e-08,-6.83249679114491e-07
17B2,163,21,836,760,0.15582978918465118,0.38333735864299956,-2.59539112256539e-08,-2.9394068801378712e-08,-1.140557576745776e-08,-1.4319443785658589e-09
17B2,163,22,504,629,0.15497864575323705,0.3774510886579492,-2.1259461613540682e-08,-2.5676128148795286e-08,-9.660727030931576e-09,-7.261503621400604e-09
17B2,163,23,644,856,0.16144595829608466,0.37948973532202024,-3.365327443277109e-08,-3.003297070696475e-08,-1.1787894843279008e-08,-1.0714575365403072e-08
17B2,163,24,912,749,0.15136755011666758,0.3864019159579324,-2.2574418639741782e-08,-2.734003708466028e-08,-1.0735905274364342e-08,-1.3421336553531134e-07
17B2,163,25,442,716,0.16390723088244208,0.37031054798541263,-3.392727238550212e-08,-2.6181341072734727e-08,-1.0356295609847752e-08,-5.33422454549929e-09
17B2,163,26,513,895,0.15978627506687404,0.37478688401005855,-2.255575083893615e-08,-2.6963538091157938e-08,-1.0106404279598559e-08,-1.7263072717248242e-09
17B2,163,27,620,656,0.15535234605304205,0.3798319574187168,-2.5911481467309663e-08,-3.1178477199468907e-08,-1.1117249662409417e-08,-7.584015730116464e-08
17B2,163,28,630,888,0.1547619682102651,0.3774510886579492,-2.9456810944558606e-08,-2.5676128148795286e-08,-8.817043184228004e-09,-1.5343655511297387e-07
17B2,163,29,543,669,0.1560174520712473,0.38333735864299956,-1.9805152587842364e-08,-2.9394068801378712e-08,-1.0985742960427252e-08,-3.1208240149251276e-08
17B2,163,30,588,628,0.1536230086213336,0.3824457009127423,-2.319844015968879e-08,-2.9633364041049534e-08,-9.523246126649472e-09,-1.4645125532764973e-09
17B2,163,31,549,677,0.1573483993293383,0.3798319574187168,-4.139480245772152e-08,-3.1178477199468907e-08,-1.125811925361161e-08,-7.2452497583895874e-09
17B2,163,32,691,748,0.16390723088244208,0.36958192895746556,-3.392727238550212e-08,-2.750361534895893e-08,-1.1742904424593491e-08,-7.306334670341629e-09
17B2,163,33,767,594,0.15766812208808878,0.37948973532202024,-2.632252375705666e-08,-3.003297070696475e-08,-1.1741223183433616e-08,-5.454685078385899e-08
17B2,163,34,579,651,0.16162179985228953,0.386471794993982,-2.3477830023726236e-08,-3.34761877819589e-08,-1.2120972945283924e-08,-4.412630934446922e-08
17B2,163,35,479,620,0.155661845646342,0.3812333030944238,-3.1405089019717346e-08,-2.8141829960326664e-08,-1.0058860902225954e-08,-3.096849252531927e-08
17B2,163,36,833,634,0.16052013646885532,0.38596601253711604,-2.9990501649129605e-08,-3.084455162678244e-08,-1.267905795897033e-08,-8.415927662029569e-09
17B2,163,37,616,979,0.15546953101278194,0.3864019159579324,-4.679930832656838e-08,-2.734003708466028e-08,-9.290653832080255e-09,-5.667076607959154e-08
17B2,163,38,607,516,0.15719112174251815,0.3864019159579324,-2.408622731041991e-08,-2.734003708466028e-08,-8.98364249772929e-09,-2.8528249059217322e-09
17B2,163,39,846,707,0.15172156457251595,0.3852739619432072,-2.5296566187857073e-08,-3.145675871233831e-08,-1.1825520002971011e-08,-2.5677454175965226e-08
17B2,163,40,693,501,0.15455470844024433,0.3774510886579492,-2.596175049735126e-08,-2.5676128148795286e-08,-1.0843403622914022e-08,-1.1344247396451501e-07
17B2,163,41,771,638,0.15634215938863227,0.3733397840530538,-3.3814974540155174e-08,-2.8442632580801314e-08,-1.0958573937327917e-08,-1.1390088155651775e-09
17B2,163,42,514,753,0.15877057842582087,0.37478688401005855,-3.4931979207351423e-08,-2.6963538091157938e-08,-1.072971993044367e-08,-7.2969010150198105e-09
17B2,163,43,513,795,0.1569418795475902,0.3733397840530538,-3.078182405758453e-08,-2.8442632580801314e-08,-1.0436487264601576e-08,-2.145627774657505e-09
17B2,163,44,763,813,0.15582978918465118,0.38436094847304847,-2.59539112256539e-08,-2.8251780228616105e-08,-9.649377519345811e-09,-2.1184562716122255e-08
17B2,163,45,599,907,0.15877057842582087,0.3824457009127423,-3.4931979207351423e-08,-2.9633364041049534e-08,-1.0247878255005427e-08,-2.161538128606226e-08
17B2,163,46,681,1012,0.15390804898662624,0.3798390552100631,-3.632152883152043e-08,-2.721397635406001e-08,-9.425310267095529e-09,-6.058636505357723e-08
17B2,163,47,844,697,0.15802925353082864,0.37948973532202024,-3.53200916406881e-08,-3.003297070696475e-08,-1.2264803772429617e-08,-1.7480423475004112e-09
17B2,163,48,885,629,0.1528695787055876,0.3824457009127423,-1.940620241823775e-08,-2.9633364041049534e-08,-1.1922851594257164e-08,-1.3534516274197254e-09
17B2,163,49,645,963,0.1534151834192663,0.37962331063777355,-2.820096577866751e-08,-2.8438639303509522e-08,-1.0037307033271192e-08,-1.0794829256681025e-07
17B2,177,0,589,494,0.1547619682102651,0.3191060213348129,-2.9456810944558606e-08,-9.847364811947572e-08,-5.6042244511488056e-08,-1.4828142516181448e-07
17B2,177,1,653,486,0.15546953101278194,0.3234369166307497,-4.679930832656838e-08,-9.845146047369231e-08,-5.486138852650177e-08,-2.1475193980433245e-08
17B2,177,2,591,713,0.15335173453123074,0.32266949092260766,-2.8918308042455753e-08,-9.622475835441071e-08,-4.993164624887995e-08,-4.805304037851358e-09
17B2,177,3,495,634,0.15806030988649278,0.30804122133423506,-3.743075096479568e-08,-8.595767787110308e-08,-5.419325602613797e-08,-9.971573837639429e-09
17B2,177,4,575,729,0.1528695787055876,0.3234369166307497,-1.940620241823775e-08,-9.845146047369231e-08,-5.340173277833663e-08,-1.092677199705498e-07
17B2,177,5,666,771,0.15136755011666758,0.3191060213348129,-2.2574418639741782e-08,-9.847364811947572e-08,-5.407366778978898e-08,-2.2269113302071687e-09
17B2,177,6,553,689,0.16390723088244208,0.32266949092260766,-3.392727238550212e-08,-9.622475835441071e-08,-5.499610906103479e-08,-2.5862431543056293e-08
17B2,177,7,587,635,0.15582978918465118,0.31679633373802574,-2.59539112256539e-08,-1.0239139646127714e-07,-5.593346212149679e-08,-1.570221815706106e-09
17B2,177,8,505,549,0.16390723088244208,0.318414638738437,-3.392727238550212e-08,-9.52746568552163e-08,-5.550675769707911e-08,-3.5227975677241975e-08
17B2,177,9,518,624,0.16144595829608466,0.3191060213348129,-3.365327443277109e-08,-9.847364811947572e-08,-5.476657673362707e-08,-2.5287603510450293e-09
17B2,177,10,497,775,0.1591773232984789,0.30841435345892776,-2.364399725743791e-08,-9.020401890376038e-08,-5.678499289349425e-08,-4.0832968800914683e-07
17B2,177,11,559,631,0.1573483993293383,0.3060475451752358,-4.139480245772152e-08,-9.380889348309416e-08,-5.8179949306296215e-08,-2.0506811405896399e-07
17B2,177,12,585,818,0.15806030988649278,0.30841435345892776,-3.743075096479568e-08,-9.020401890376038e-08,-5.560825182062646e-08,-1.1622557986287339e-09
17B2,177,13,544,556,0.1573483993293383,0.3131629037407101,-4.139480245772152e-08,-9.952628515274883e-08,-6.386832689417664e-08,-6.25178715232979e-07
17B2,177,14,720,657,0.15136755011666758,0.3126825809353032,-2.2574418639741782e-08,-1.0171777826024209e-07,-6.069432160114865e-08,-4.126152932891068e-09
17B2,177,15,670,543,0.1536230086213336,0.30841435345892776,-2.319844015968879e-08,-9.020401890376038e-08,-5.823482589470908e-08,-1.8414974878167613e-07
17B2,177,16,544,483,0.15546953101278194,0.32494787301667605,-4.679930832656838e-08,-1.1047826365205899e-07,-5.848899973072197e-08,-2.65983023479997e-07
17B2,177,17,567,558,0.15136755011666758,0.3124337073118716,-2.2574418639741782e-08,-9.781637279935095e-08,-5.92469013241334e-08,-3.0625652473477432e-09
17B2,177,18,592,853,0.1560174520712473,0.3025818826081359,-1.9805152587842364e-08,-8.922119035134869e-08,-5.5251233144941824e-08,-7.829717576164558e-09
17B2,177,19,545,481,0.15881731820428646,0.32170158804179394,-3.4184121410033164e-08,-1.0903081667431122e-07,-5.956912486799204e-08,-1.3949784269007258e-09
17B2,177,20,526,602,0.15172156457251595,0.31443412727256126,-2.5296566187857073e-08,-1.0476150994133866e-07,-6.17077548376315e-08,-3.932235548723591e-07
17B2,177,21,734,571,0.15546953101278194,0.3234369166307497,-4.679930832656838e-08,-9.845146047369231e-08,-6.073988030729442e-08,-1.1921913910336206e-08
17B2,177,22,688,576,0.15978627506687404,0.3201714369302543,-2.255575083893615e-08,-1.0590097615150956e-07,-6.658265962339166e-08,-1.0716892632027263e-09
17B2,177,23,579,800,0.15709986781987784,0.30841435345892776,-3.093379664866577e-08,-9.020401890376038e-08,-5.163961224187232e-08,-1.391195933408534e-08
17B2,177,24,489,425,0.1573483993293383,0.32494787301667605,-4.139480245772152e-08,-1.1047826365205899e-07,-5.78898354055348e-08,-7.827856311577003e-09
17B2,177,25,385,742,0.16144595829608466,0.30804122133423506,-3.365327443277109e-08,-8.595767787110308e-08,-5.060045637320278e-08,-3.40590265818862e-08
17B2,177,26,561,821,0.1560174520712473,0.3149179229547673,-1.9805152587842364e-08,-9.858194676560184e-08,-5.7696250760401544e-08,-4.589503197839283e-09
17B2,177,27,782,567,0.15136755011666758,0.3191060213348129,-2.2574418639741782e-08,-9.847364811947572e-08,-6.049411694616848e-08,-1.2269946126520785e-09
17B2,177,28,608,747,0.15461129479931113,0.30020511455976695,-1.9944349510369232e-08,-9.630030311544376e-08,-6.125157172658274e-08,-3.7549273369884874e-08
17B2,177,29,498,504,0.15634215938863227,0.3234369166307497,-3.3814974540155174e-08,-9.845146047369231e-08,-5.943437026729571e-08,-1.7502888319715804e-08
17B2,177,30,464,669,0.16069041239462434,0.3007792482133318,-2.9391286570589213e-08,-9.402847271156212e-08,-5.840561432684933e-08,-1.629287319890992e-08
17B2,177,31,639,677,0.16052013646885532,0.318414638738437,-2.9990501649129605e-08,-9.52746568552163e-08,-6.141919258461862e-08,-2.05265771760944e-08
17B2,177,32,585,564,0.15277708879554952,0.30042809014045857,-2.9475835734073427e-08,-9.198524390589454e-08,-5.823248382488256e-08,-1.470976032665722e-07
17B2,177,33,715,715,0.15954637775138303,0.3124337073118716,-4.254467320302214e-08,-9.781637279935095e-08,-6.226296481894332e-08,-1.1605099774746855e-08
17B2,177,34,626,692,0.1528695787055876,0.3124337073118716,-1.940620241823775e-08,-9.781637279935095e-08,-5.217100936582612e-08,-3.2235941921268475e-09
17B2,177,35,766,762,0.15461129479931113,0.30804122133423506,-1.9944349510369232e-08,-8.595767787110308e-08,-5.5246997904707084e-08,-6.359396248386448e-09
17B2,177,36,436,647,0.15535234605304205,0.31443412727256126,-2.5911481467309663e-08,-1.0476150994133866e-07,-5.485623645697979e-08,-1.4198624955641433e-09
17B2,177,37,607,848,0.1536230086213336,0.3068731579236006,-2.319844015968879e-08,-9.39334543180236e-08,-5.739742159085074e-08,-6.903086539083069e-07
17B2,177,38,674,716,0.1547619682102651,0.3007792482133318,-2.9456810944558606e-08,-9.402847271156212e-08,-5.826355740455429e-08,-1.6592235233269801e-09
17B2,177,39,581,596,0.1573483993293383,0.3181387245971452,-4.139480245772152e-08,-1.0714664269890418e-07,-6.636442187054523e-08,-3.0999875206422667e-09
17B2,177,40,669,740,0.15719112174251815,0.3124337073118716,-2.408622731041991e-08,-9.781637279935095e-08,-5.6055260504035675e-08,-2.4410854756497157e-09
17B2,177,41,668,633,0.15461129479931113,0.31679633373802574,-1.9944349510369232e-08,-1.0239139646127714e-07,-5.874960767318028e-08,-4.3523512993301075e-07
17B2,177,42,728,686,0.15582978918465118,0.3088749693438828,-2.59539112256539e-08,-1.0278052285583002e-07,-6.449927703600655e-08,-1.5180093923885396e-09
17B2,177,43,591,871,0.1588270372390045,0.3124337073118716,-2.484647491466898e-08,-9.781637279935095e-08,-5.616952869064758e-08,-4.831337993119335e-08
