Strain_1, Strain_2, Replicate, Time, CFU_strain_1, CFU_strain_2
550,17B2,15,30,469873.5017085913,32610.94951275547
550,17B2,15,42,2820180.627879287,187091.61631776436
550,17B2,15,48,5508321.2460218035,354534.89047328994
550,17B2,15,54,8435306.650018765,524458.9409127145
550,17B2,15,68,11656812.521772511,672567.3774705456
550,17B2,16,0,3511.0,240.0
550,17B2,16,6,9765.095941196865,646.1799022499065
550,17B2,16,18,75238.11961442501,4678.067217546573
550,17B2,16,24,207287.10686126736,12556.192044775506
550,17B2,16,30,561120.4198325573,33489.0824088473
550,17B2,16,42,3379697.5303883245,222314.80310501822
550,17B2,16,48,6462804.853111813,517981.10907624604
550,17B2,16,54,9583269.849536723,1037139.2211373753
550,17B2,16,68,12576111.599758817,2396082.579205673
550,17B2,17,0,3768.0,230.0
550,17B2,17,6,10224.901938228712,619.1960245190514
550,17B2,17,18,75053.80212801124,4478.974528074912
550,17B2,17,24,202127.00892360168,12000.73702650017
550,17B2,17,30,536842.5490547268,31866.111273160997
550,17B2,17,42,3252375.153150444,203721.06628330186
550,17B2,17,48,6528871.452820153,449282.5549511858
550,17B2,17,54,10358518.199456401,828532.369683694
550,17B2,17,68,14936871.65542348,1685576.238488742
550,17B2,18,0,2551.0,277.0
550,17B2,18,6,7004.705909238341,745.7329483736122
550,17B2,18,18,52659.301315091085,5394.246142376769
550,17B2,18,24,143585.35198606955,14453.426484738462
550,17B2,18,30,386396.3978950159,38377.30712345226
550,17B2,18,42,2414300.8320773533,244699.2103251812
550,17B2,18,48,4932652.911637551,536190.5943376077
550,17B2,18,54,7930911.903381519,972848.5165771104
550,17B2,18,68,11551051.823637843,1859820.701234577
550,17B2,19,0,2519.0,299.0
550,17B2,19,6,6951.6046236121665,799.1517199011654
550,17B2,19,18,52796.7741779146,5696.865213908686
550,17B2,19,24,144743.85780988945,15149.62047332471
550,17B2,19,30,391882.59558387386,39902.92234370008
550,17B2,19,42,2493207.5285998844,248732.43312508462
550,17B2,19,48,5163814.774218846,534647.6710389956
550,17B2,19,54,8400854.229479272,949082.4445188558
550,17B2,19,68,12212149.750861982,1821533.9995396384
550,17B2,20,0,2779.0,303.0
550,17B2,20,6,7613.607170037054,815.7137634839873
550,17B2,20,18,56954.41579366164,5899.388604835422
550,17B2,20,24,154789.1110182293,15801.307840017967
550,17B2,20,30,414489.69641784654,41918.65920428391
550,17B2,20,42,2521946.952950854,265439.7439054709
550,17B2,20,48,5000109.146170951,576967.9971644084
550,17B2,20,54,7750579.299151779,1038072.2396947776
550,17B2,20,68,10611100.40611644,1973203.6315397993
550,17B2,21,0,3597.0,285.0
550,17B2,21,6,9834.413360387252,761.6391102978139
550,17B2,21,18,73193.88995293727,5422.915325468638
550,17B2,21,24,198066.777183171,14387.097865698079
550,17B2,21,30,526108.2191046156,37665.67121116733
550,17B2,21,42,3040783.7641991777,224096.80203154116
550,17B2,21,48,5700675.46455227,457222.01230463665
550,17B2,21,54,8340863.182514288,773101.484958119
550,17B2,21,68,10676999.816020714,1492430.0913071495
550,17B2,22,0,3343.0,313.0
550,17B2,22,6,9049.788841317699,858.3863417112391
550,17B2,22,18,66124.30397115243,6421.445522513153
550,17B2,22,24,177765.8777252372,17391.86444498606
550,17B2,22,30,471840.37995373463,46067.86940101338
550,17B2,22,42,2888937.952979998,252533.19053188263
550,17B2,22,48,5916594.808622823,424920.05833555886
550,17B2,22,54,9667243.440900587,493755.2566424057
550,17B2,22,68,14747785.500071784,235172.29422056334
550,17B2,23,0,3446.0,291.0
550,17B2,23,6,9430.108916594349,783.4597498672865
550,17B2,23,18,70346.78854966935,5670.029678441051
550,17B2,23,24,190754.86438934886,15207.522089612476
550,17B2,23,30,508702.12518559507,40487.36587688981
550,17B2,23,42,3015323.0861009066,264700.2150860389
550,17B2,23,48,5809624.1670337785,602337.4781271578
550,17B2,23,54,8744452.88651209,1158171.8435432746
550,17B2,23,68,11669119.68493674,2425130.270858309
550,17B2,24,0,3412.0,234.0
550,17B2,24,6,9416.510355081857,629.8313255881196
550,17B2,24,18,71405.45199257426,4545.166362321528
550,17B2,24,24,195021.92952063977,12121.558254717582
550,17B2,24,30,522641.58168791205,31790.38906804861
550,17B2,24,42,3056827.925901557,182439.86101532512
550,17B2,24,48,5728068.8841084475,349057.04964203143
550,17B2,24,54,8346018.99427497,534308.1617599595
550,17B2,24,68,10640680.640294325,813815.7290163793
550,17B2,25,0,3499.0,343.0
550,17B2,25,6,9806.002182132317,923.3020759512862
550,17B2,25,18,76605.55046021623,6668.909089580666
550,17B2,25,24,211982.50628812157,17817.211209920224
550,17B2,25,30,573181.2872033403,46945.16051991844
550,17B2,25,42,3261265.171891844,280571.1195207182
550,17B2,25,48,5779435.274853406,570701.4843379515
550,17B2,25,54,7849452.504008291,960389.2646323275
550,17B2,25,68,8774632.39561171,1779990.644782583
550,17B2,26,0,3093.0,347.0
550,17B2,26,6,8602.759064642893,908.6156667619575
550,17B2,26,18,66312.36201509439,6206.566884472568
550,17B2,26,24,182847.38495549472,16106.412732691355
550,17B2,26,30,496054.14356514503,41117.049326347995
550,17B2,26,42,3048503.175185022,223439.58998852863
550,17B2,26,48,5968727.652587229,411589.83985359553
550,17B2,26,54,9101863.339587046,593033.1902266846
550,17B2,26,68,12455208.250270434,728461.5659953852
550,17B2,27,0,3944.0,420.0
550,17B2,27,6,10968.640506515392,1151.9662540761763
550,17B2,27,18,84442.46330013408,8625.281551411917
550,17B2,27,24,232280.09337051774,23396.170890733927
550,17B2,27,30,626228.9052712246,62194.15766368677
550,17B2,27,42,3652859.8673496386,352631.8656777941
550,17B2,27,48,6753978.138794674,643242.3431163812
550,17B2,27,54,9711425.055697352,914348.2577135921
550,17B2,27,68,12506931.400826339,1156517.5064864473
550,17B2,28,0,3544.0,300.0
550,17B2,28,6,9708.609725807357,807.6741890860236
550,17B2,28,18,72558.86446929656,5844.017681579655
550,17B2,28,24,196838.87130920755,15667.660584823607
550,17B2,28,30,524587.355547851,41666.864169818014
550,17B2,28,42,3072837.9212590586,269873.2079496226
550,17B2,28,48,5834037.774525776,606607.1684190591
550,17B2,28,54,8654522.68670302,1147772.7691708023
550,17B2,28,68,11446740.774368288,2353108.0991341686
550,17B2,29,0,2807.0,309.0
550,17B2,29,6,7584.264792386677,831.6347033388977
550,17B2,29,18,55184.41605452147,5998.1207864365515
550,17B2,29,24,147933.89590948477,15980.970365286139
550,17B2,29,30,390959.71675178106,41818.52464693683
550,17B2,29,42,2342207.433064248,235633.06231934234
550,17B2,29,48,4687344.539309228,433774.3615685674
550,17B2,29,54,7490164.151268226,605667.9868270612
550,17B2,29,68,11361530.94398368,601557.2082032303
550,17B2,30,0,4199.0,302.0
550,17B2,30,6,11098.206788061969,812.9145347760177
550,17B2,30,18,77255.20714512814,5873.056008563485
550,17B2,30,24,202495.25525019702,15699.105759016265
550,17B2,30,30,523095.6119972074,41445.33899942514
550,17B2,30,42,2997441.4482606435,253253.455010714
550,17B2,30,48,5883934.041624697,524902.4414902444
550,17B2,30,54,9245630.491912283,883353.4085335357
550,17B2,30,68,13399416.92103998,1466856.8691326217
550,17B2,31,0,4000.0,287.0
550,17B2,31,6,10854.171912274564,772.6673949511498
550,17B2,31,18,79651.16494644733,5590.50599012605
550,17B2,31,24,214395.73292462507,14986.2232078235
550,17B2,31,30,568654.08365711,39844.711057191314
550,17B2,31,42,3407164.9077544915,257574.7889987175
550,17B2,31,48,6747070.226952542,576521.733596669
550,17B2,31,54,10534296.280512214,1081982.7501776519
550,17B2,31,68,14871126.968771836,2187497.4139403515
550,17B2,32,0,3021.0,321.0
550,17B2,32,6,8345.213966877844,841.4292862540099
550,17B2,32,18,63459.34948778611,5762.333912976825
550,17B2,32,24,173825.67111211593,14984.483967795048
550,17B2,32,30,468698.2197417211,38402.10452748492
550,17B2,32,42,2863237.614772914,214879.00380306947
550,17B2,32,48,5627081.910841772,412247.37829560053
550,17B2,32,54,8639760.062933236,631473.1597722197
550,17B2,32,68,11911982.203774912,911574.3924334422
550,17B2,33,0,3740.0,302.0
550,17B2,33,6,10221.0215971129,828.5492496698853
550,17B2,33,18,75997.23033808294,6222.962333919451
550,17B2,33,24,205531.40444994747,16985.888026075543
550,17B2,33,30,545494.3011699895,45910.322440228876
550,17B2,33,42,3137927.187134433,301587.7599330847
550,17B2,33,48,5866737.598477237,671601.6583451797
550,17B2,33,54,8584588.136277502,1258589.7158047801
550,17B2,33,68,11255466.326775108,2727506.145647901
550,17B2,34,0,3398.0,338.0
550,17B2,34,6,9192.640847514374,909.9506102652265
550,17B2,34,18,67081.51406202311,6582.465882594859
550,17B2,34,24,180209.5185342095,17638.249451422973
550,17B2,34,30,477947.8983426501,46847.53554795504
550,17B2,34,42,2920058.3370605023,299937.32297007996
550,17B2,34,48,5955424.926652227,660377.5762311947
550,17B2,34,54,9642550.133139981,1201357.9307116633
550,17B2,34,68,14258518.430321665,2230655.507686446
550,17B2,35,0,3283.0,374.0
550,17B2,35,6,9060.721734976509,1006.7598664954683
550,17B2,35,18,68725.35299460884,7273.583451456895
550,17B2,35,24,187796.94691242022,19443.03051225132
550,17B2,35,30,503930.3920522883,51307.60115580687
550,17B2,35,42,2973778.6596621233,310490.2977579933
550,17B2,35,48,5609577.766318494,636480.9274359175
550,17B2,35,54,8161811.8556792205,1063545.2468292983
550,17B2,35,68,9999020.089408724,1838366.2918528628
550,17B2,36,0,2809.0,318.0
550,17B2,36,6,7759.841067698566,835.5377821028521
550,17B2,36,18,59027.81252446764,5753.458231181781
550,17B2,36,24,161794.68421741127,15023.750218765288
550,17B2,36,30,437023.9371134632,38786.68861591548
550,17B2,36,42,2707818.6730336687,228160.3480694159
550,17B2,36,48,5412676.928675836,467840.7578098829
550,17B2,36,54,8462508.452509478,788410.5517586739
550,17B2,36,68,11892255.10372332,1400273.4738876438
550,17B2,37,0,2849.0,246.0
550,17B2,37,6,7830.973061113918,657.4656895038961
550,17B2,37,18,58956.17267867457,4684.687746345728
550,17B2,37,24,160691.32781220306,12446.503297364081
550,17B2,37,30,431213.7826550911,32705.15602172863
550,17B2,37,42,2614639.4170573927,200137.63942676497
550,17B2,37,48,5136076.064688094,421772.16440846195
550,17B2,37,54,7881848.855115676,738690.3953448976
550,17B2,37,68,10726687.0025772,1484285.876391552
550,17B2,38,0,2813.0,294.0
550,17B2,38,6,7496.249765468044,806.54035289734
550,17B2,38,18,53074.84477842109,6054.366210827331
550,17B2,38,24,140442.5383765497,16508.00165205922
550,17B2,38,30,366954.2192813519,44506.08029729325
550,17B2,38,42,2184064.7323637316,286215.53440610203
550,17B2,38,48,4426159.63322257,613494.2509893002
550,17B2,38,54,7167145.383000268,1065577.6342242754
550,17B2,38,68,10619806.272128696,1859201.3749756364
550,17B2,39,0,3366.0,249.0
550,17B2,39,6,9315.373825770652,670.3988936455953
550,17B2,39,18,71035.83898906522,4852.592060054235
550,17B2,39,24,194573.49556574546,13019.96693166381
550,17B2,39,30,522985.0629686008,34694.62000953319
550,17B2,39,42,3067276.178097908,228631.46769286602
550,17B2,39,48,5690680.07169628,527701.6942769376
550,17B2,39,54,7995432.615079429,1044799.5915933395
550,17B2,39,68,8334461.797804072,2411882.6655532913
550,17B2,40,0,4175.0,286.0
550,17B2,40,6,11324.097965155306,769.9539693628727
550,17B2,40,18,82962.11855091926,5569.32275552566
550,17B2,40,24,222814.32435811133,14921.405999624538
550,17B2,40,30,587932.6345661378,39617.33023214977
550,17B2,40,42,3386957.963609459,253371.94857058217
550,17B2,40,48,6399059.147472858,560517.2814454184
550,17B2,40,54,9443329.912438504,1041942.3564769635
550,17B2,40,68,12099590.807599094,2134194.1660781866
550,17B2,41,0,3911.0,330.0
550,17B2,41,6,10435.848171360347,888.3757507103874
550,17B2,41,18,74062.75382434891,6424.272855672135
550,17B2,41,24,196108.73418951876,17202.758936669026
550,17B2,41,30,512201.3795297351,45616.09529669495
550,17B2,41,42,3017369.564090328,288574.212229474
550,17B2,41,48,6022687.695571741,625733.9008051045
550,17B2,41,54,9579179.660138566,1117934.1027468801
550,17B2,41,68,13907988.66333212,2038627.9137002
550,17B2,42,0,2383.0,337.0
550,17B2,42,6,6386.725718423771,924.3535146224157
550,17B2,42,18,45789.30090613258,6927.03464906246
550,17B2,42,24,122164.57566772452,18825.933777629023
550,17B2,42,30,323152.0915459733,50320.843362217376
550,17B2,42,42,2057092.4406408926,298093.61912622425
550,17B2,42,48,4525600.24414099,555397.9174851174
550,17B2,42,54,8199198.713275614,730045.9017519781
550,17B2,42,68,14760525.10813456,393033.9454832195
550,17B2,43,0,4720.0,233.0
550,17B2,43,6,12575.31537879838,639.1427760400816
550,17B2,43,18,88839.61683863228,4793.827555914806
550,17B2,43,24,234111.396597807,13051.008029474255
550,17B2,43,30,605328.7427056073,35052.243896538406
550,17B2,43,42,3326264.925874654,219741.22019171575
550,17B2,43,48,6152759.24643336,461834.4350217144
550,17B2,43,54,9021788.269514449,804646.9525816638
550,17B2,43,68,12005368.385549622,1600697.9513002862
550,17B2,44,0,3095.0,341.0
550,17B2,44,6,8294.17871494598,898.9159822815002
550,17B2,44,18,59420.28605736533,6230.809817527986
550,17B2,44,24,158274.8712089496,16323.061297287943
550,17B2,44,30,416969.1874328819,42285.003530136855
550,17B2,44,42,2568540.858178547,251264.64811478584
550,17B2,44,48,5387139.288180846,516259.4432349285
550,17B2,44,54,9116049.186082128,854076.1513716826
550,17B2,44,68,14498091.961067658,1289193.7370295625
550,17B2,45,0,3467.0,375.0
550,17B2,45,6,9404.714824784518,982.9340068350605
550,17B2,45,18,68981.50875326779,6729.699345608005
550,17B2,45,24,185664.46393808883,17493.04586019227
550,17B2,45,30,492640.5337719324,44797.47163756414
550,17B2,45,42,2971705.3938682266,250042.22528577963
550,17B2,45,48,5933677.102709955,477211.68803228345
550,17B2,45,54,9374438.300711855,718257.1048047664
550,17B2,45,68,13492400.024672184,932747.6134380269
550,17B2,46,0,3076.0,371.0
550,17B2,46,6,8496.97359516082,998.7656722909551
550,17B2,46,18,64591.94720037721,7221.967559154256
550,17B2,46,24,176831.53743647205,19337.777857403587
550,17B2,46,30,476137.61520218686,51256.93721673063
550,17B2,46,42,2871791.6924190647,322002.95305718924
550,17B2,46,48,5556905.7515106285,692312.7228250658
550,17B2,46,54,8350254.137772495,1224583.8685552722
550,17B2,46,68,11025702.19832118,2221628.4080502996
550,17B2,47,0,3597.0,226.0
550,17B2,47,6,9730.406486488708,608.4640322647433
550,17B2,47,18,70962.07296354458,4404.1534665209365
550,17B2,47,24,190409.64610912037,11814.719003582908
550,17B2,47,30,503455.63284755533,31473.800305378958
550,17B2,47,42,2997011.0678319177,207173.73540985445
550,17B2,47,48,5897759.624888651,476798.0172395933
550,17B2,47,54,9054512.41040079,939163.9664237928
550,17B2,47,68,11552613.494634008,2168359.728805935
550,17B2,48,0,3417.0,315.0
550,17B2,48,6,9427.854766747318,827.5888079909636
550,17B2,48,18,71460.94349609902,5693.958209371262
550,17B2,48,24,195150.9959998974,14843.975142995621
550,17B2,48,30,523073.6434999345,38157.6763390728
550,17B2,48,42,3073262.0089202505,216893.32990669014
550,17B2,48,48,5782801.935729468,427742.185417335
550,17B2,48,54,8433942.18099462,694228.1930879572
550,17B2,48,68,10432001.900778998,1245560.8816909385
550,17B2,49,0,2599.0,331.0
550,17B2,49,6,7255.760111080874,869.746991970557
550,17B2,49,18,56370.56624086113,5992.331091748091
550,17B2,49,24,156168.6118242294,15665.047197977336
550,17B2,49,30,426387.8700497966,40559.41378699873
550,17B2,49,42,2695463.4875939037,244474.23764366662
550,17B2,49,48,5419049.67272617,518965.7959474957
550,17B2,49,54,8438814.103376226,921063.9672373519
550,17B2,49,68,11371863.595402222,1839773.587634175
550,228,0,0,2131.0,541.0
550,228,0,6,5858.49397634813,3489.6376312706902
550,228,0,18,43719.24269930304,139994.5880821099
550,228,0,24,113170.79242372635,754355.6173186232
550,228,0,30,245788.95399582613,2351852.041811863
550,228,0,42,644285.3156497655,3776355.7562727206
550,228,0,48,951460.0844669258,3820829.1540966756
550,228,0,54,1368960.206124715,3821606.102881937
550,228,0,68,2806498.5970544326,3800676.839519063
550,228,1,0,1910.0,571.0
550,228,1,6,5331.994375854189,3586.9870986130436
550,228,1,18,40947.2282473801,136651.7694996394
550,228,1,24,106729.61314170249,725834.2310200445
550,228,1,30,227337.13716934447,2308331.7730026683
550,228,1,42,505633.17847348854,3851770.7443340686
550,228,1,48,677400.5976882858,3901299.9833489233
550,228,1,54,891609.4330890947,3898921.834878379
550,228,1,68,1580088.8807357468,3864497.651862
550,228,2,0,2012.0,433.0
550,228,2,6,5656.034444563173,2755.953483833239
550,228,2,18,44095.59665978693,108127.55237500435
550,228,2,24,116378.87724598203,591240.6925385189
550,228,2,30,252982.74984007177,1988905.6186157726
550,228,2,42,566499.8616072054,3473153.1801962834
550,228,2,48,753262.5563062748,3510978.3136600545
550,228,2,54,983589.8431072622,3496078.920133837
550,228,2,68,1710773.925270325,3417673.6971991207
550,228,3,0,1911.0,623.0
550,228,3,6,5315.094453281209,3930.2383195342563
550,228,3,18,40483.751632008934,150000.41631882888
550,228,3,24,104808.97123130971,774506.1078755026
550,228,3,30,223179.14996130147,2266103.854144619
550,228,3,42,554756.5735983897,3500958.955707562
550,228,3,48,799260.6048167442,3539540.0055829748
550,228,3,54,1123776.6690395628,3541218.608382648
550,228,3,68,2210976.654529315,3526885.7763199173
550,228,4,0,2298.0,557.0
550,228,4,6,6359.817358498642,3526.1722184189653
550,228,4,18,47948.62154147668,136184.84160928486
550,228,4,24,123331.86953136491,721148.966017696
550,228,4,30,257182.29294315923,2234264.407488703
550,228,4,42,554245.8063599573,3617921.620467701
550,228,4,48,733898.8899364019,3664080.24425487
550,228,4,54,953538.058050208,3667514.705324398
550,228,4,68,1628630.5300764497,3657255.134698852
550,228,5,0,1771.0,552.0
550,228,5,6,4978.352836439012,3667.6761009749157
550,228,5,18,38653.931961358656,154414.83815653028
550,228,5,24,99851.35707064901,810064.6864322203
550,228,5,30,206499.69284947973,2236986.9921488212
550,228,5,42,489402.28881404153,3209504.75549422
550,228,5,48,697410.2969226805,3229692.8144567953
550,228,5,54,973286.3552303218,3222777.352056722
550,228,5,68,1909879.867217651,3185394.7228440815
550,228,6,0,2275.0,368.0
550,228,6,6,6341.04783897794,2374.284711161318
550,228,6,18,48718.79918398249,96313.4707141147
550,228,6,24,129110.383942285,546892.810056658
550,228,6,30,290691.1169064429,1988249.1940764296
550,228,6,42,721392.4295596045,3744053.5820355834
550,228,6,48,995870.168690687,3808834.3212518916
550,228,6,54,1332622.305204791,3812199.9823236363
550,228,6,68,2310875.7406071536,3790607.480606381
550,228,7,0,2084.0,471.0
550,228,7,6,5722.207261903563,2930.4699636974374
550,228,7,18,42672.35724489513,110216.71263570254
550,228,7,24,111565.01764219816,597768.5911449848
550,228,7,30,250738.44624770727,2062469.8604939505
550,228,7,42,672470.1927266871,3784286.478103594
550,228,7,48,977001.601176409,3850206.841665555
550,228,7,54,1373788.6227168462,3855547.9133157386
550,228,7,68,2617623.911566996,3835012.2454446224
550,228,8,0,1903.0,581.0
550,228,8,6,5334.074388234882,3629.914705279287
550,228,8,18,41317.89330385919,136116.71809854358
550,228,8,24,108632.75674767073,703312.69073362
550,228,8,30,239563.3126529628,2102420.180216003
550,228,8,42,656401.9878164817,3325864.2950530215
550,228,8,48,984889.1491872652,3361319.526620982
550,228,8,54,1426820.6187610433,3356650.3434813255
550,228,8,68,2843881.266128078,3319707.414347662
550,228,9,0,2396.0,525.0
550,228,9,6,6577.90121410176,3488.2413048461476
550,228,9,18,48727.74885505727,147108.04933865037
550,228,9,24,123259.13377192951,778751.8860841182
550,228,9,30,250685.0996622633,2197173.389034216
550,228,9,42,569372.0114397417,3198039.7640664685
550,228,9,48,791894.6802171677,3216562.2254963536
550,228,9,54,1078474.3122295453,3206027.0205454375
550,228,9,68,2007436.26443071,3157327.39737237
550,228,10,0,2256.0,430.0
550,228,10,6,6180.645643921464,2855.728511833324
550,228,10,18,45793.3821213203,121372.6246610496
550,228,10,24,118037.29483674062,667592.3980308208
550,228,10,30,255080.83350097953,2066452.492819001
550,228,10,42,673802.4910208087,3231054.511084836
550,228,10,48,998271.8599837896,3262703.160340017
550,228,10,54,1431092.216148434,3261229.066866346
550,228,10,68,2811148.4991861205,3237956.790162299
550,228,11,0,1954.0,589.0
550,228,11,6,5290.576577958094,3798.1404888332613
550,228,11,18,38237.5098359683,151572.0862963528
550,228,11,24,96763.93310248664,802747.0799006771
550,228,11,30,202368.18208425576,2405541.787533382
550,228,11,42,488960.8389681761,3725329.8469518386
550,228,11,48,700688.8676279247,3742922.4895175486
550,228,11,54,988801.217113838,3711418.374352949
550,228,11,68,2055063.5470520484,3569182.7594179483
550,228,12,0,1981.0,389.0
550,228,12,6,5483.126027531546,2583.309045193227
550,228,12,18,41449.779234649424,110033.67237220041
550,228,12,24,107515.54619761503,613686.1791700708
550,228,12,30,229025.68928614538,1977669.6421672516
550,228,12,42,531484.3063627108,3199012.90135786
550,228,12,48,735345.8457036314,3224573.8603852927
550,228,12,54,999196.9572495507,3212221.4676187397
550,228,12,68,1884763.5907824659,3148350.09410657
550,228,13,0,1858.0,677.0
550,228,13,6,5132.453003564193,4182.971010972996
550,228,13,18,38602.305993443464,153135.0714447291
550,228,13,24,99901.1987344587,782215.8336756941
550,228,13,30,216189.0323799198,2335502.9501040773
550,228,13,42,564722.6168161258,3701383.518527077
550,228,13,48,834541.4002884462,3706916.669071014
550,228,13,54,1207574.5886040258,3649017.2377076447
550,228,13,68,2577876.5164514277,3400396.3325557946
550,228,14,0,2198.0,743.0
550,228,14,6,6083.105153997987,4621.08682609418
550,228,14,18,45877.849307174256,171109.98505311005
550,228,14,24,118445.07106761096,866620.8250588654
550,228,14,30,254464.94840379094,2487864.8689814815
550,228,14,42,670411.0165037914,3818044.0953256944
550,228,14,48,993368.8590630414,3859501.6173718697
550,228,14,54,1426663.4952704478,3860482.976673901
550,228,14,68,2838712.077043303,3840804.0791611234
550,228,15,0,2379.0,436.0
550,228,15,6,6564.850323432374,2826.81285917748
550,228,15,18,49397.654460393525,115030.42781408131
550,228,15,24,128954.0269138953,634411.9503491073
550,228,15,30,284664.4069805459,2084889.1951257274
550,228,15,42,751381.1001179575,3500906.9956192416
550,228,15,48,1099043.3996083294,3545299.49233812
550,228,15,54,1557327.251241265,3547459.444620415
550,228,15,68,3010591.7277601,3528622.1120173885
550,228,16,0,1851.0,557.0
550,228,16,6,5115.054774176175,3435.064886798961
550,228,16,18,38582.24843134509,126021.10041557664
550,228,16,24,100842.40661395123,659007.3015255583
550,228,16,30,224227.24148363754,2098618.414389601
550,228,16,42,612982.5969691884,3544823.647904
550,228,16,48,917132.0399850989,3564319.098014478
550,228,16,54,1338107.4658582057,3517934.0319331763
550,228,16,68,2853453.8059960874,3311448.441998142
550,228,17,0,1923.0,617.0
550,228,17,6,5202.236491240108,3957.5439673902197
550,228,17,18,37538.633359521584,156147.2283261098
550,228,17,24,94969.8601495095,817001.261447081
550,228,17,30,199698.0071148302,2390455.1794102923
550,228,17,42,505572.07340567384,3654211.952192642
550,228,17,48,743014.6897503292,3692049.2296219813
550,228,17,54,1069965.2010695953,3693090.881933721
550,228,17,68,2257443.6144159,3676345.1249206923
550,228,18,0,2189.0,705.0
550,228,18,6,6048.5589919187105,4384.609261145967
550,228,18,18,45515.02503034856,162571.56322516772
550,228,18,24,117842.97051646936,829850.9472614842
550,228,18,30,256132.09955290225,2431487.3907952784
550,228,18,42,695293.3004388934,3787889.3868133333
550,228,18,48,1044316.6400907758,3818322.869893636
550,228,18,54,1518747.4757057533,3800398.9738780446
550,228,18,68,3089574.6534148394,3712861.7859876375
550,228,19,0,2650.0,681.0
550,228,19,6,7313.197138693388,4234.847081181942
550,228,19,18,54732.722815721645,156999.6668921679
550,228,19,24,139592.65949882386,804192.5601153802
550,228,19,30,287262.46135454194,2384522.496301173
550,228,19,42,615723.5134770968,3756269.3627922502
550,228,19,48,818047.8404424324,3785574.561524599
550,228,19,54,1069114.215929541,3766524.6952932486
550,228,19,68,1871310.6904740946,3680443.690714606
550,228,20,0,1729.0,492.0
550,228,20,6,4846.793716029191,3027.017635601548
550,228,20,18,37667.73882653279,110953.39798230412
550,228,20,24,100498.29523879499,590227.6492027367
550,228,20,30,230921.40104984777,1988218.3199131805
550,228,20,42,662215.5418013362,3568821.4472772507
550,228,20,48,1002062.7477231564,3582765.683273598
550,228,20,54,1472107.9986765974,3512011.889524536
550,228,20,68,3130075.0273512965,3212541.9531866806
550,228,21,0,2263.0,577.0
550,228,21,6,6148.579588461842,3738.307923664003
550,228,21,18,44664.26946202529,149892.12095147686
550,228,21,24,112507.89178174437,784352.491146331
550,228,21,30,230698.7648229313,2272882.03371524
550,228,21,42,530543.1561634028,3407348.6023003953
550,228,21,48,744846.9573867576,3400037.197658108
550,228,21,54,1033435.2413808369,3342716.5375247514
550,228,21,68,2108009.7333439095,3107614.013745285
550,228,22,0,2594.0,682.0
550,228,22,6,7128.608462735141,4397.81424757815
550,228,22,18,52805.423764362575,174665.6073789914
550,228,22,24,132751.53608844755,902831.4864984669
550,228,22,30,264141.17401635397,2545749.4326853873
550,228,22,42,542154.7367946971,3769945.623414265
550,228,22,48,712193.0989081762,3799995.7994050826
550,228,22,54,919336.5668583903,3794910.0549105494
550,228,22,68,1550826.4980618577,3762392.7601637384
550,228,23,0,2698.0,451.0
550,228,23,6,7320.909799625152,2998.6362599846834
550,228,23,18,53082.56967179054,127686.48135771551
550,228,23,24,133676.2667534508,702462.023582964
550,228,23,30,270509.4343889748,2173037.4927936606
550,228,23,42,555695.2487987127,3394898.9745824696
550,228,23,48,727114.7064365014,3427609.6449091686
550,228,23,54,938024.4105327202,3426062.567487569
550,228,23,68,1606334.3573331777,3402708.2324596522
550,228,24,0,1884.0,723.0
550,228,24,6,5210.263058665505,4575.921272150551
550,228,24,18,39254.36568266869,174869.31002590223
550,228,24,24,101300.28498824607,884818.9163767949
550,228,24,30,218468.12996905006,2454594.6397151044
550,228,24,42,610966.8904478975,3628832.3813050473
550,228,24,48,943986.311193015,3659603.7837307015
550,228,24,54,1415983.1969649487,3655534.8752261465
550,228,24,68,3097299.2605698523,3618767.0286667
550,228,25,0,2141.0,518.0
550,228,25,6,5921.044747322063,3087.362788833989
550,228,25,18,44722.70447993593,106379.61113113048
550,228,25,24,117012.30812443227,554656.886174014
550,228,25,30,258590.78275510756,1900107.903725946
550,228,25,42,607374.0374271984,3614330.8542289124
550,228,25,48,816736.9598336532,3669204.748623892
550,228,25,54,1078799.770253313,3644802.205631395
550,228,25,68,1949018.2282761834,3518371.162407489
550,228,26,0,2198.0,564.0
550,228,26,6,5980.970306332213,3588.163465346014
550,228,26,18,43668.60282721078,139249.62729796645
550,228,26,24,111341.93833860074,729684.0539000051
550,228,26,30,236643.05721187405,2196192.9761387235
550,228,26,42,597441.3217173358,3431338.7757268217
550,228,26,48,874142.4946435718,3423076.081991699
550,228,26,54,1259133.1690619946,3354432.191948054
550,228,26,68,2736726.397295099,3061779.294353001
550,228,27,0,2481.0,539.0
550,228,27,6,6953.042476844625,3426.281435963763
550,228,27,18,53598.08986960542,132809.73269153372
550,228,27,24,137897.83725133812,690988.2798472064
550,228,27,30,281271.47308934486,2030093.404326317
550,228,27,42,576800.1190925735,3132210.9142463035
550,228,27,48,748050.011762956,3166618.358871265
550,228,27,54,951423.9477689285,3168923.07300509
550,228,27,68,1544196.90773624,3161025.469091055
550,228,28,0,2201.0,637.0
550,228,28,6,6015.410624813384,3763.6337876285143
550,228,28,18,44356.63355234053,127078.77182246716
550,228,28,24,114718.74275179388,646293.1976172522
550,228,28,30,253446.76710507635,2089171.060065128
